# session_id,20260627T224138Z-seed
# base_commit,seed
# exported_by,
# exported_at,
# tool_version,ec-image-reconciler-csv-v1
record_id,mutcd_code,description,category,word_image,folder_image,image_source,folder_width,folder_height,bg_removed,hq_status,first_assessment,first_assessment_reasons,final_verdict,note,reviewer,reviewed_at
image51.png,W7-4,Runaway truck ramp (distance),WARNING SIGNS,word_images/image51.png,WARNING_SIGNS/W7-4.png,docx_embedded,230,122,True,docx,ok,docx source; 230x122,,,,
image50.png,W7-4b,Runaway truck ramp,WARNING SIGNS,word_images/image50.png,WARNING_SIGNS/W7-4b.png,docx_embedded,230,145,True,docx,ok,docx source; 230x145,,,,
image45.png,W7-4c,Truck escape ramp,WARNING SIGNS,word_images/image45.png,WARNING_SIGNS/W7-4c.png,docx_embedded,230,178,True,docx,ok,docx source; 230x178,,,,
image11.png,W7-4dP,Sand,WARNING SIGNS,word_images/image11.png,WARNING_SIGNS/W7-4dP.png,docx_embedded,230,115,True,docx,ok,docx source; 230x115,,,,
image13.png,W7-4eP,Gravel,WARNING SIGNS,word_images/image13.png,WARNING_SIGNS/W7-4eP.png,docx_embedded,230,117,True,docx,ok,docx source; 230x117,,,,
image6.png,W7-4fP,Paved,WARNING SIGNS,word_images/image6.png,WARNING_SIGNS/W7-4fP.png,docx_embedded,230,115,True,docx,ok,docx source; 230x115,,,,
image4.png,W7-5,Hill (bicycle),WARNING SIGNS,word_images/image4.png,WARNING_SIGNS/W7-5.png,docx_embedded,230,229,True,docx,ok,docx source; 230x229,,,,
image8.png,W7-6,Hill blocks view,WARNING SIGNS,word_images/image8.png,WARNING_SIGNS/W7-6.png,docx_embedded,230,228,True,docx,ok,docx source; 230x228,,,,
image16.png,W8-1,Bump,WARNING SIGNS,word_images/image16.png,WARNING_SIGNS/W8-1.png,docx_embedded,120,121,True,docx,lq,docx source; 120x121; low-res,,,,
image14.png,W8-2,Dip,WARNING SIGNS,word_images/image14.png,WARNING_SIGNS/W8-2.png,docx_embedded,120,121,True,docx,lq,docx source; 120x121; low-res,,,,
image18.png,W8-3,Pavement ends,WARNING SIGNS,word_images/image18.png,WARNING_SIGNS/W8-3.png,docx_embedded,230,228,True,docx,ok,docx source; 230x228,,,,
image20.png,W8-4,Soft shoulder,WARNING SIGNS,word_images/image20.png,WARNING_SIGNS/W8-4.png,docx_embedded,230,230,True,docx,ok,docx source; 230x230,,,,
image9.png,W8-5,Slippery when wet ahead,WARNING SIGNS,word_images/image9.png,WARNING_SIGNS/W8-5.png,docx_embedded,230,228,True,docx,ok,docx source; 230x228,,,,
image31.png,W8-5P,When wet (plaque),WARNING SIGNS,word_images/image31.png,WARNING_SIGNS/W8-5P.png,docx_embedded,230,173,True,docx,ok,docx source; 230x173,,,,
image29.png,W8-5aP,Ice (plaque),WARNING SIGNS,word_images/image29.png,WARNING_SIGNS/W8-5aP.png,docx_embedded,230,115,True,docx,ok,docx source; 230x115,,,,
image38.png,W8-5bP,Steel deck (plaque),WARNING SIGNS,word_images/image38.png,WARNING_SIGNS/W8-5bP.png,docx_embedded,230,173,True,docx,ok,docx source; 230x173,,,,
image36.png,W8-5cP,Excess oil (plaque),WARNING SIGNS,word_images/image36.png,WARNING_SIGNS/W8-5cP.png,docx_embedded,230,171,True,docx,ok,docx source; 230x171,,,,
image37.png,W8-6,Truck crossing,WARNING SIGNS,word_images/image37.png,WARNING_SIGNS/W8-6.png,docx_embedded,230,228,True,docx,ok,docx source; 230x228,,,,
image22.png,W8-7,Loose gravel,WARNING SIGNS,word_images/image22.png,WARNING_SIGNS/W8-7.png,docx_embedded,230,230,True,docx,ok,docx source; 230x230,,,,
image35.png,W8-8,Rough road,WARNING SIGNS,word_images/image35.png,WARNING_SIGNS/W8-8.png,docx_embedded,230,228,True,docx,ok,docx source; 230x228,,,,
image23.png,W8-9,Low shoulder,WARNING SIGNS,word_images/image23.png,WARNING_SIGNS/W8-9.png,docx_embedded,230,230,True,docx,ok,docx source; 230x230,,,,
image32.png,W8-10,Bicycle slippery when wet ahead,WARNING SIGNS,word_images/image32.png,WARNING_SIGNS/W8-10.png,docx_embedded,230,227,True,docx,ok,docx source; 230x227,,,,
image21.png,W8-10P,Slippery when wet (plaque),WARNING SIGNS,word_images/image21.png,WARNING_SIGNS/W8-10P.png,docx_embedded,230,173,True,docx,ok,docx source; 230x173,,,,
image467.png,W8-11,Uneven lanes,WARNING SIGNS,word_images/image467.png,WARNING_SIGNS/W8-11.png,docx_embedded,230,228,True,docx,ok,docx source; 230x228,,,,
image470.png,W8-12,No center line,WARNING SIGNS,word_images/image470.png,WARNING_SIGNS/W8-12.png,docx_embedded,230,229,True,docx,ok,docx source; 230x229,,,,
image461.png,W8-13,Bridge ices before road,WARNING SIGNS,word_images/image461.png,WARNING_SIGNS/W8-13.png,docx_embedded,230,230,True,docx,ok,docx source; 230x230,,,,
image456.png,W8-14,Fallen rocks,WARNING SIGNS,word_images/image456.png,WARNING_SIGNS/W8-14.png,docx_embedded,230,227,True,docx,ok,docx source; 230x227,,,,
image465.png,W8-15,Grooved pavement,WARNING SIGNS,word_images/image465.png,WARNING_SIGNS/W8-15.png,docx_embedded,230,229,True,docx,ok,docx source; 230x229,,,,
image460.png,W8-15aP,Motorcycle (plaque),WARNING SIGNS,word_images/image460.png,WARNING_SIGNS/W8-15aP.png,docx_embedded,230,171,True,docx,ok,docx source; 230x171,,,,
image452.png,W8-16,Metal bridge deck,WARNING SIGNS,word_images/image452.png,WARNING_SIGNS/W8-16.png,docx_embedded,230,229,True,docx,ok,docx source; 230x229,,,,
image458.png,W8-17R,Right shoulder drop-off ahead,WARNING SIGNS,word_images/image458.png,WARNING_SIGNS/W8-17R.png,docx_embedded,230,228,True,docx,ok,docx source; 230x228,,,,
image459.png,W8-17L,Left shoulder drop-off ahead,WARNING SIGNS,word_images/image459.png,WARNING_SIGNS/W8-17L.png,docx_embedded,230,230,True,docx,ok,docx source; 230x230,,,,
image455.png,W8-17P,Shoulder drop-off (plaque),WARNING SIGNS,word_images/image455.png,WARNING_SIGNS/W8-17P.png,docx_embedded,230,171,True,docx,ok,docx source; 230x171,,,,
image494.png,W8-18,Road may flood,WARNING SIGNS,word_images/image494.png,WARNING_SIGNS/W8-18.png,docx_embedded,230,229,True,docx,ok,docx source; 230x229,,,,
image496.png,W8-19,Depth gauge,WARNING SIGNS,word_images/image496.png,WARNING_SIGNS/W8-19.png,docx_embedded,44,244,True,docx,ok,docx source; 44x244,,,,
image498.png,W8-21,Gusty Winds Area,WARNING SIGNS,word_images/image498.png,WARNING_SIGNS/W8-21.png,docx_embedded,230,227,True,docx,ok,docx source; 230x227,,,,
image484.png,W8-22,Fog area,WARNING SIGNS,word_images/image484.png,WARNING_SIGNS/W8-22.png,docx_embedded,230,229,True,docx,ok,docx source; 230x229,,,,
image480.png,W8-23,No shoulder ahead,WARNING SIGNS,word_images/image480.png,WARNING_SIGNS/W8-23.png,docx_embedded,230,227,True,docx,ok,docx source; 230x227,,,,
image493.png,W8-25,Shoulder ends,WARNING SIGNS,word_images/image493.png,WARNING_SIGNS/W8-25.png,docx_embedded,230,229,True,docx,ok,docx source; 230x229,,,,
image488.png,W8-26,Road Ends (distance),WARNING SIGNS,word_images/image488.png,WARNING_SIGNS/W8-26.png,docx_embedded,230,230,True,docx,ok,docx source; 230x230,,,,
image475.png,W8-26a,Street Ends (distance),WARNING SIGNS,word_images/image475.png,WARNING_SIGNS/W8-26a.png,docx_embedded,230,228,True,docx,ok,docx source; 230x228,,,,
image471.png,W9-1R,Right lane ends,WARNING SIGNS,word_images/image471.png,WARNING_SIGNS/W9-1R.png,docx_embedded,230,231,True,docx,ok,docx source; 230x231,,,,
image483.png,W9-1L,Lane lane ends,WARNING SIGNS,word_images/image483.png,WARNING_SIGNS/W9-1L.png,docx_embedded,230,229,True,docx,ok,docx source; 230x229,,,,
image420.png,W9-4,Lanes Merge,WARNING SIGNS,word_images/image420.png,WARNING_SIGNS/W9-4.png,docx_embedded,230,228,True,docx,ok,docx source; 230x228,,,,
image426.png,W9-2R,Lane ends merge right,WARNING SIGNS,word_images/image426.png,WARNING_SIGNS/W9-2R.png,docx_embedded,230,231,True,docx,ok,docx source; 230x231,,,,
image428.png,W9-2L,Lane ends merge left,WARNING SIGNS,word_images/image428.png,WARNING_SIGNS/W9-2L.png,docx_embedded,230,229,True,docx,ok,docx source; 230x229,,,,
image425.png,W9-5,Bicycle Lane Ends,WARNING SIGNS,word_images/image425.png,WARNING_SIGNS/W9-5.png,docx_embedded,230,230,True,docx,ok,docx source; 230x230,,,,
image411.png,W9-5a,Bicycles Merging,WARNING SIGNS,word_images/image411.png,WARNING_SIGNS/W9-5a.png,docx_embedded,230,228,True,docx,ok,docx source; 230x228,,,,
image410.png,W9-6,Pay toll (distance) cars (price),WARNING SIGNS,word_images/image410.png,WARNING_SIGNS/W9-6.png,docx_embedded,230,160,True,docx,ok,docx source; 230x160,,,,
image421.png,W9-6a,Stop Ahead Pay Toll Cars (price),WARNING SIGNS,word_images/image421.png,WARNING_SIGNS/W9-6a.png,docx_embedded,230,136,True,docx,ok,docx source; 230x136,,,,
image415.png,W9-6bP,Pay toll (distance) cars (price) (plaque),WARNING SIGNS,word_images/image415.png,WARNING_SIGNS/W9-6bP.png,docx_embedded,230,26,True,docx,ok,docx source; 230x26,,,,
image406.png,W9-6cP,Stop Ahead Pay Toll (Plaque),WARNING SIGNS,word_images/image406.png,WARNING_SIGNS/W9-6cP.png,docx_embedded,230,30,True,docx,ok,docx source; 230x30,,,,
image401.png,W9-6dP,Stop Ahead Pay Toll (plaque),WARNING SIGNS,word_images/image401.png,WARNING_SIGNS/W9-6dP.png,docx_embedded,230,100,True,docx,ok,docx source; 230x100,,,,
image450.png,W9-6e,Take Ticket (distance),WARNING SIGNS,word_images/image450.png,WARNING_SIGNS/W9-6e.png,docx_embedded,230,100,True,docx,ok,docx source; 230x100,,,,
image441.png,W9-6f,Stop Ahead Take Ticket,WARNING SIGNS,word_images/image441.png,WARNING_SIGNS/W9-6f.png,docx_embedded,230,98,True,docx,ok,docx source; 230x98,,,,
image445.png,W9-6gP,Take Ticket (distance) (plaque),WARNING SIGNS,word_images/image445.png,WARNING_SIGNS/W9-6gP.png,docx_embedded,230,36,True,docx,ok,docx source; 230x36,,,,
image448.png,W9-6hP,Stop Ahead Take Ticket (plaque),WARNING SIGNS,word_images/image448.png,WARNING_SIGNS/W9-6hP.png,docx_embedded,230,28,True,docx,ok,docx source; 230x28,,,,
image449.png,W9-7R,Right lane for exit only,WARNING SIGNS,word_images/image449.png,WARNING_SIGNS/W9-7R.png,docx_embedded,230,128,True,docx,ok,docx source; 230x128,,,,
image440.png,W9-7L,Left lane for exit only,WARNING SIGNS,word_images/image440.png,WARNING_SIGNS/W9-7L.png,docx_embedded,230,128,True,docx,ok,docx source; 230x128,,,,
image438.png,W10-1,Railroad crossing ahead,WARNING SIGNS,word_images/image438.png,WARNING_SIGNS/W10-1.png,docx_embedded,230,229,True,docx,ok,docx source; 230x229,,,,
image443.png,W10-1aP,Exempt (plaque),WARNING SIGNS,word_images/image443.png,WARNING_SIGNS/W10-1aP.png,docx_embedded,230,115,True,docx,ok,docx source; 230x115,,,,
image442.png,W10-2R,Crossroads with parallel tracks (right),WARNING SIGNS,word_images/image442.png,WARNING_SIGNS/W10-2R.png,docx_embedded,230,229,True,docx,ok,docx source; 230x229,,,,
image432.png,W10-2L,Crossroads with parallel tracks (left),WARNING SIGNS,word_images/image432.png,WARNING_SIGNS/W10-2L.png,docx_embedded,230,228,True,docx,ok,docx source; 230x228,,,,
image365.png,W10-3R,Side road with parallel tracks (right),WARNING SIGNS,word_images/image365.png,WARNING_SIGNS/W10-3R.png,docx_embedded,230,230,True,docx,ok,docx source; 230x230,,,,
image361.png,W10-3L,Side road with parallel tracks (left),WARNING SIGNS,word_images/image361.png,WARNING_SIGNS/W10-3L.png,docx_embedded,230,228,True,docx,ok,docx source; 230x228,,,,
image355.png,W10-4R,T intersection with parallel tracks (right),WARNING SIGNS,word_images/image355.png,WARNING_SIGNS/W10-4R.png,docx_embedded,120,121,True,docx,lq,docx source; 120x121; low-res,,,,
image353.png,W10-4L,T intersection with parallel tracks (left),WARNING SIGNS,word_images/image353.png,WARNING_SIGNS/W10-4L.png,docx_embedded,120,121,True,docx,lq,docx source; 120x121; low-res,,,,
image363.png,W10-5,Low ground clearance railroad crossing,WARNING SIGNS,word_images/image363.png,WARNING_SIGNS/W10-5.png,docx_embedded,230,229,True,docx,ok,docx source; 230x229,,,,
image357.png,W10-5P,Low ground clearance plaque,WARNING SIGNS,word_images/image357.png,WARNING_SIGNS/W10-5P.png,docx_embedded,230,184,True,docx,ok,docx source; 230x184,,,,
image349.png,W10-7,"Light rail transit approaching sign (Activated, blank-out)",WARNING SIGNS,word_images/image349.png,WARNING_SIGNS/W10-7.png,docx_embedded,230,228,True,docx,ok,docx source; 230x228,,,,
image348.png,W10-8,Trains may exceed (speed),WARNING SIGNS,word_images/image348.png,WARNING_SIGNS/W10-8.png,docx_embedded,230,228,True,docx,ok,docx source; 230x228,,,,
image356.png,W10-9,No train horn warning,WARNING SIGNS,word_images/image356.png,WARNING_SIGNS/W10-9.png,docx_embedded,230,230,True,docx,ok,docx source; 230x230,,,,
image351.png,W10-9P,No train horn plaque,WARNING SIGNS,word_images/image351.png,WARNING_SIGNS/W10-9P.png,docx_embedded,230,171,True,docx,ok,docx source; 230x171,,,,
image398.png,W10-11,Storage space symbol,WARNING SIGNS,word_images/image398.png,WARNING_SIGNS/W10-11.png,docx_embedded,230,229,True,docx,ok,docx source; 230x229,,,,
image403.png,W10-11a,XX feet between tracks and highway,WARNING SIGNS,word_images/image403.png,WARNING_SIGNS/W10-11a.png,docx_embedded,230,273,True,docx,ok,docx source; 230x273,,,,
image399.png,W10-11b,XX feet between highway and tracks behind you,WARNING SIGNS,word_images/image399.png,WARNING_SIGNS/W10-11b.png,docx_embedded,230,273,True,docx,ok,docx source; 230x273,,,,
image390.png,W10-12R,Skewed crossing ahead (right) (this supplements the W10-1 sign but does not replace it),WARNING SIGNS,word_images/image390.png,WARNING_SIGNS/W10-12R.png,docx_embedded,230,228,True,docx,ok,docx source; 230x228,,,,
image387.png,W10-12L,Skewed crossing ahead (left) (this supplements the W10-1 sign but does not replace it),WARNING SIGNS,word_images/image387.png,WARNING_SIGNS/W10-12L.png,docx_embedded,230,228,True,docx,ok,docx source; 230x228,,,,
image395.png,W10-13P,No gates or lights (plaque),WARNING SIGNS,word_images/image395.png,WARNING_SIGNS/W10-13P.png,docx_embedded,230,171,True,docx,ok,docx source; 230x171,,,,
image394.png,W10-14P,Next crossing (plaque),WARNING SIGNS,word_images/image394.png,WARNING_SIGNS/W10-14P.png,docx_embedded,230,184,True,docx,ok,docx source; 230x184,,,,
image381.png,W10-14aP,Use next crossing (plaque),WARNING SIGNS,word_images/image381.png,WARNING_SIGNS/W10-14aP.png,docx_embedded,230,184,True,docx,ok,docx source; 230x184,,,,
image376.png,W10-15P,Rough crossing (plaque),WARNING SIGNS,word_images/image376.png,WARNING_SIGNS/W10-15P.png,docx_embedded,230,186,True,docx,ok,docx source; 230x186,,,,
image388.png,W10-16,"Another train coming (Activated, Blank-Out)",WARNING SIGNS,word_images/image388.png,WARNING_SIGNS/W10-16.png,docx_embedded,230,228,True,docx,ok,docx source; 230x228,,,,
image298.png,W10-21,Busway Crossing,WARNING SIGNS,word_images/image298.png,WARNING_SIGNS/W10-21.png,docx_embedded,230,230,True,docx,ok,docx source; 230x230,,,,
image297.png,W10-21aP,Signal Ahead (plaque),WARNING SIGNS,word_images/image297.png,WARNING_SIGNS/W10-21aP.png,docx_embedded,230,171,True,docx,ok,docx source; 230x171,,,,
image300.png,W11-1,Bicycle,WARNING SIGNS,word_images/image300.png,WARNING_SIGNS/W11-1.png,docx_embedded,230,230,True,docx,ok,docx source; 230x230,,,,
image301.png,W11-2,Pedestrians,WARNING SIGNS,word_images/image301.png,WARNING_SIGNS/W11-2.png,docx_embedded,230,228,True,docx,ok,docx source; 230x228,,,,
image289.png,W11-3,Deer,WARNING SIGNS,word_images/image289.png,WARNING_SIGNS/W11-3.png,docx_embedded,230,229,True,docx,ok,docx source; 230x229,,,,
image287.png,W11-4,Cattle,WARNING SIGNS,word_images/image287.png,WARNING_SIGNS/W11-4.png,docx_embedded,230,229,True,docx,ok,docx source; 230x229,,,,
image296.png,W11-5,Farm vehicles,WARNING SIGNS,word_images/image296.png,WARNING_SIGNS/W11-5.png,docx_embedded,230,228,True,docx,ok,docx source; 230x228,,,,
image292.png,W11-6,Snowmobile,WARNING SIGNS,word_images/image292.png,WARNING_SIGNS/W11-6.png,docx_embedded,230,228,True,docx,ok,docx source; 230x228,,,,
image278.png,W11-7,Equestrian,WARNING SIGNS,word_images/image278.png,WARNING_SIGNS/W11-7.png,docx_embedded,230,230,True,docx,ok,docx source; 230x230,,,,
image275.png,W11-8,Emergency vehicle,WARNING SIGNS,word_images/image275.png,WARNING_SIGNS/W11-8.png,docx_embedded,230,228,True,docx,ok,docx source; 230x228,,,,
image620.png,W11-9,Handicapped,WARNING SIGNS,word_images/image620.png,WARNING_SIGNS/W11-9.png,docx_embedded,230,230,True,docx,ok,docx source; 230x230,,,,
image615.png,W11-10,Truck,WARNING SIGNS,word_images/image615.png,WARNING_SIGNS/W11-10.png,docx_embedded,230,228,True,docx,ok,docx source; 230x228,,,,
image610.png,W11-11,Golf cart,WARNING SIGNS,word_images/image610.png,WARNING_SIGNS/W11-11.png,docx_embedded,230,230,True,docx,ok,docx source; 230x230,,,,
image608.png,W11-12P,Emergency signal ahead (plaque),WARNING SIGNS,word_images/image608.png,WARNING_SIGNS/W11-12P.png,docx_embedded,230,183,True,docx,ok,docx source; 230x183,,,,
image613.png,W11-14,Horse-drawn vehicles,WARNING SIGNS,word_images/image613.png,WARNING_SIGNS/W11-14.png,docx_embedded,230,230,True,docx,ok,docx source; 230x230,,,,
image614.png,W11-15,Bicycle and pedestrians,WARNING SIGNS,word_images/image614.png,WARNING_SIGNS/W11-15.png,docx_embedded,230,228,True,docx,ok,docx source; 230x228,,,,
image602.png,W11-15P,Trail x-ing (plaque),WARNING SIGNS,word_images/image602.png,WARNING_SIGNS/W11-15P.png,docx_embedded,230,153,True,docx,ok,docx source; 230x153,,,,
image606.png,W11-15a,Trail crossing,WARNING SIGNS,word_images/image606.png,WARNING_SIGNS/W11-15a.png,docx_embedded,230,227,True,docx,ok,docx source; 230x227,,,,
image604.png,W11-16,Bear,WARNING SIGNS,word_images/image604.png,WARNING_SIGNS/W11-16.png,docx_embedded,230,229,True,docx,ok,docx source; 230x229,,,,
image605.png,W11-17,Sheep,WARNING SIGNS,word_images/image605.png,WARNING_SIGNS/W11-17.png,docx_embedded,230,227,True,docx,ok,docx source; 230x227,,,,
image564.png,W11-18,Ram,WARNING SIGNS,word_images/image564.png,WARNING_SIGNS/W11-18.png,docx_embedded,230,229,True,docx,ok,docx source; 230x229,,,,
image571.png,W11-19,Donkey,WARNING SIGNS,word_images/image571.png,WARNING_SIGNS/W11-19.png,docx_embedded,230,229,True,docx,ok,docx source; 230x229,,,,
image567.png,W11-20,Elk,WARNING SIGNS,word_images/image567.png,WARNING_SIGNS/W11-20.png,docx_embedded,230,227,True,docx,ok,docx source; 230x227,,,,
image556.png,W11-21,Moose,WARNING SIGNS,word_images/image556.png,WARNING_SIGNS/W11-21.png,docx_embedded,230,229,True,docx,ok,docx source; 230x229,,,,
image559.png,W11-22,Wild horse,WARNING SIGNS,word_images/image559.png,WARNING_SIGNS/W11-22.png,docx_embedded,230,229,True,docx,ok,docx source; 230x229,,,,
image561.png,W12-1,Double arrow,WARNING SIGNS,word_images/image561.png,WARNING_SIGNS/W12-1.png,docx_embedded,230,227,True,docx,ok,docx source; 230x227,,,,
image560.png,W12-2,Low clearance,WARNING SIGNS,word_images/image560.png,WARNING_SIGNS/W12-2.png,docx_embedded,230,230,True,docx,ok,docx source; 230x230,,,,
image555.png,W12-2a,Low Clearance (Overhead),WARNING SIGNS,word_images/image555.png,WARNING_SIGNS/W12-2a.png,docx_embedded,230,70,True,docx,ok,docx source; 230x70,,,,
image584.png,W12-2b,Low Clearance (Overhead),WARNING SIGNS,word_images/image584.png,WARNING_SIGNS/W12-2b.png,docx_embedded,230,54,True,docx,ok,docx source; 230x54,,,,
image580.png,W13-1P,Speed advisory,WARNING SIGNS,word_images/image580.png,WARNING_SIGNS/W13-1P.png,docx_embedded,230,227,True,docx,ok,docx source; 230x227,,,,
image589.png,W13-1aP,Speed advisory Confirmation (plaque),WARNING SIGNS,word_images/image589.png,WARNING_SIGNS/W13-1aP.png,docx_embedded,230,76,True,docx,ok,docx source; 230x76,,,,
image586.png,W13-2,Exit speed advisory,WARNING SIGNS,word_images/image586.png,WARNING_SIGNS/W13-2.png,docx_embedded,230,285,True,docx,ok,docx source; 230x285,,,,
image579.png,W13-3,Ramp speed advisory,WARNING SIGNS,word_images/image579.png,WARNING_SIGNS/W13-3.png,docx_embedded,230,285,True,docx,ok,docx source; 230x285,,,,
image577.png,W13-6,Exit speed advisory (270 degree loop curve),WARNING SIGNS,word_images/image577.png,WARNING_SIGNS/W13-6.png,docx_embedded,140,240,True,docx,ok,docx source; 140x240,,,,
image581.png,W13-7,Ramp speed advisory (270 degree loop curve),WARNING SIGNS,word_images/image581.png,WARNING_SIGNS/W13-7.png,docx_embedded,140,240,True,docx,ok,docx source; 140x240,,,,
image576.png,W13-8,Exit speed advisory (hairpin curve),WARNING SIGNS,word_images/image576.png,WARNING_SIGNS/W13-8.png,docx_embedded,142,246,True,docx,ok,docx source; 142x246,,,,
image578.png,W13-9,Ramp speed advisory (hairpin curve),WARNING SIGNS,word_images/image578.png,WARNING_SIGNS/W13-9.png,docx_embedded,142,244,True,docx,ok,docx source; 142x244,,,,
image572.png,W13-10,Exit speed advisory (turn),WARNING SIGNS,word_images/image572.png,WARNING_SIGNS/W13-10.png,docx_embedded,166,244,True,docx,ok,docx source; 166x244,,,,
image517.png,W13-11,Ramp speed advisory (turn),WARNING SIGNS,word_images/image517.png,WARNING_SIGNS/W13-11.png,docx_embedded,166,244,True,docx,ok,docx source; 166x244,,,,
image512.png,W13-12,Exit speed advisory (truck rollover),WARNING SIGNS,word_images/image512.png,WARNING_SIGNS/W13-12.png,docx_embedded,142,246,True,docx,ok,docx source; 142x246,,,,
image509.png,W13-13,Ramp speed advisory (truck rollover),WARNING SIGNS,word_images/image509.png,WARNING_SIGNS/W13-13.png,docx_embedded,142,246,True,docx,ok,docx source; 142x246,,,,
image519.png,W13-20,Variable Speed Feedback,WARNING SIGNS,word_images/image519.png,WARNING_SIGNS/W13-20.png,docx_embedded,230,283,True,docx,ok,docx source; 230x283,,,,
image515.png,W13-20aP,Variable Speed Feedback (plaque),WARNING SIGNS,word_images/image515.png,WARNING_SIGNS/W13-20aP.png,docx_embedded,230,173,True,docx,ok,docx source; 230x173,,,,
image507.png,W14-1,Dead end,WARNING SIGNS,word_images/image507.png,WARNING_SIGNS/W14-1.png,docx_embedded,230,229,True,docx,ok,docx source; 230x229,,,,
image508.png,W14-1aR,Dead end on the right,WARNING SIGNS,word_images/image508.png,WARNING_SIGNS/W14-1aR.png,docx_embedded,230,54,True,docx,ok,docx source; 230x54,,,,
image504.png,W14-1aL,Dead end on the left,WARNING SIGNS,word_images/image504.png,WARNING_SIGNS/W14-1aL.png,docx_embedded,230,54,True,docx,ok,docx source; 230x54,,,,
image502.png,W14-2,No outlet,WARNING SIGNS,word_images/image502.png,WARNING_SIGNS/W14-2.png,docx_embedded,230,231,True,docx,ok,docx source; 230x231,,,,
image503.png,W14-2aR,No outlet on the right,WARNING SIGNS,word_images/image503.png,WARNING_SIGNS/W14-2aR.png,docx_embedded,230,53,True,docx,ok,docx source; 230x53,,,,
image550.png,W14-2aL,No outlet on the left,WARNING SIGNS,word_images/image550.png,WARNING_SIGNS/W14-2aL.png,docx_embedded,230,53,True,docx,ok,docx source; 230x53,,,,
image549.png,W14-3,No passing zone,WARNING SIGNS,word_images/image549.png,WARNING_SIGNS/W14-3.png,docx_embedded,230,189,True,docx,ok,docx source; 230x189,,,,
image537.png,W15-1,Playground,WARNING SIGNS,word_images/image537.png,WARNING_SIGNS/W15-1.png,docx_embedded,230,230,True,docx,ok,docx source; 230x230,,,,
image535.png,W16-1P,In Road (plaque),WARNING SIGNS,word_images/image535.png,WARNING_SIGNS/W16-1P.png,docx_embedded,230,155,True,docx,ok,docx source; 230x155,,,,
image545.png,W16-1aP,In Street (plaque),WARNING SIGNS,word_images/image545.png,WARNING_SIGNS/W16-1aP.png,docx_embedded,230,155,True,docx,ok,docx source; 230x155,,,,
image541.png,W16-2P,(distance) feet,WARNING SIGNS,word_images/image541.png,WARNING_SIGNS/W16-2P.png,docx_embedded,230,184,True,docx,ok,docx source; 230x184,,,,
image529.png,W16-2aP,(distance) feet,WARNING SIGNS,word_images/image529.png,WARNING_SIGNS/W16-2aP.png,docx_embedded,230,115,True,docx,ok,docx source; 230x115,,,,
image526.png,W16-3P,(distance) miles,WARNING SIGNS,word_images/image526.png,WARNING_SIGNS/W16-3P.png,docx_embedded,230,184,True,docx,ok,docx source; 230x184,,,,
image533.png,W16-3aP,(distance) miles,WARNING SIGNS,word_images/image533.png,WARNING_SIGNS/W16-3aP.png,docx_embedded,230,115,True,docx,ok,docx source; 230x115,,,,
image530.png,W16-4P,Next (distance) feet,WARNING SIGNS,word_images/image530.png,WARNING_SIGNS/W16-4P.png,docx_embedded,230,184,True,docx,ok,docx source; 230x184,,,,
image1146.png,W16-5PR,Supplemental arrow to the right (plaque),WARNING SIGNS,word_images/image1146.png,WARNING_SIGNS/W16-5PR.png,docx_embedded,230,174,True,docx,ok,docx source; 230x174,,,,
image1153.png,W16-5PL,Supplemental arrow to the left (plaque),WARNING SIGNS,word_images/image1153.png,WARNING_SIGNS/W16-5PL.png,docx_embedded,230,172,True,docx,ok,docx source; 230x172,,,,
image1154.png,W16-6PR,Supplemental arrow to the right (plaque),WARNING SIGNS,word_images/image1154.png,WARNING_SIGNS/W16-6PR.png,docx_embedded,230,172,True,docx,ok,docx source; 230x172,,,,
image1140.png,W16-6PL,Supplemental arrow to the left (plaque),WARNING SIGNS,word_images/image1140.png,WARNING_SIGNS/W16-6PL.png,docx_embedded,230,172,True,docx,ok,docx source; 230x172,,,,
image1138.png,W16-7PR,Downward diagonal arrow to the right (plaque),WARNING SIGNS,word_images/image1138.png,WARNING_SIGNS/W16-7PR.png,docx_embedded,230,118,True,docx,ok,docx source; 230x118,,,,
image1144.png,W16-7PL,Downward diagonal arrow to the left (plaque),WARNING SIGNS,word_images/image1144.png,WARNING_SIGNS/W16-7PL.png,docx_embedded,230,118,True,docx,ok,docx source; 230x118,,,,
image1143.png,W16-7aP,Dual Downward Diagonal Arrow (plaque),WARNING SIGNS,word_images/image1143.png,WARNING_SIGNS/W16-7aP.png,docx_embedded,230,163,True,docx,ok,docx source; 230x163,,,,
image1131.png,W16-8P,Advance Street Name Plaque,WARNING SIGNS,word_images/image1131.png,WARNING_SIGNS/W16-8P.png,docx_embedded,230,107,True,docx,ok,docx source; 230x107,,,,
image1127.png,W16-8aP,Advance Street Name Plaque (double arrow),WARNING SIGNS,word_images/image1127.png,WARNING_SIGNS/W16-8aP.png,docx_embedded,230,95,True,docx,ok,docx source; 230x95,,,,
image1135.png,W16-9P,Ahead,WARNING SIGNS,word_images/image1135.png,WARNING_SIGNS/W16-9P.png,docx_embedded,230,115,True,docx,ok,docx source; 230x115,,,,
