category,mutcd_code,occurrence,output_relpath,role,role_index,row_index,source_type,source_docx,source_partname,source_rid,source_web_url,bg_removed,width,height,sha256,fallback_relpath,fallback_sha256,source_web_provider,max_dim
WARNING_SIGNS,W8-11,1,WARNING_SIGNS/W8-11.png,image,1,606,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image467.png,rId631,,True,230,228,7790a0c1a14944f1105543fddead368aa707f52ca754b4fdad29bffe206296c6,,,,230
WARNING_SIGNS,W8-12,1,WARNING_SIGNS/W8-12.png,image,1,607,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image470.png,rId632,,True,230,229,b8ea78dade924fa80920143b8353330a7be82adf80bbb8f4566f93906bd685e1,,,,230
WARNING_SIGNS,W8-13,1,WARNING_SIGNS/W8-13.png,image,1,608,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image461.png,rId633,,True,230,230,33ea53f70aa192c5b4383bc8465109f8d161774031912aa0359a586723b2ba47,,,,230
WARNING_SIGNS,W8-14,1,WARNING_SIGNS/W8-14.png,image,1,609,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image456.png,rId634,,True,230,227,6cfaa19e690331bad745a66c11af7ee11404c8007876c6b2c7410a86c1a4bdb2,,,,230
WARNING_SIGNS,W8-15,1,WARNING_SIGNS/W8-15.png,image,1,610,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image465.png,rId635,,True,230,229,9aaf1fd1da7d27e15ab2d976b9b3d0fe14ea9e7e2b0ae5048fc3057f71e0d697,,,,230
WARNING_SIGNS,W8-15aP,1,WARNING_SIGNS/W8-15aP.png,image,1,611,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image460.png,rId636,,True,230,171,83a47661d906d72efdc14c930db35561b0b22c91bd491c7031189390c3cad7b5,,,,230
WARNING_SIGNS,W8-16,1,WARNING_SIGNS/W8-16.png,image,1,612,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image452.png,rId637,,True,230,229,9623e159e4bbb5acd9ce81bdc14cfd49f7b06966dfdbce7c69d4acdbde9f1e1c,,,,230
WARNING_SIGNS,W8-17R,1,WARNING_SIGNS/W8-17R.png,image,1,613,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image458.png,rId638,,True,230,228,a181e0a0d84d1f22ac78da018175e060d8155655a25d9ff57f6d9fbbd8b6cfd0,,,,230
WARNING_SIGNS,W8-17L,1,WARNING_SIGNS/W8-17L.png,image,1,614,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image459.png,rId639,,True,230,230,5d52e523547576d5bcf009c25515483e6880c9a1f4869b3359b350bce4b95ec0,,,,230
WARNING_SIGNS,W8-17P,1,WARNING_SIGNS/W8-17P.png,image,1,615,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image455.png,rId640,,True,230,171,d487fa65d4042b905e23609f3025bdd3615e1001256f44bcbf6ecc0c2577e761,,,,230
WARNING_SIGNS,W8-18,1,WARNING_SIGNS/W8-18.png,image,1,616,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image494.png,rId641,,True,230,229,3cc7006a4ddfa3b837123ecc578073de504da71cefd9ab88458c5a565a6dc4d3,,,,230
WARNING_SIGNS,W8-19,1,WARNING_SIGNS/W8-19.png,image,1,617,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image496.png,rId642,,True,44,244,c7e1179191cade47b798fb8d1ac9a7ac3d065678308399c29bff4114ed104f6f,,,,244
WARNING_SIGNS,W8-21,1,WARNING_SIGNS/W8-21.png,image,1,618,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image498.png,rId643,,True,230,227,90d06167bb159e538f8fcbd710b4a75966b00e2ab65c843f94f606ec5393b40a,,,,230
WARNING_SIGNS,W8-22,1,WARNING_SIGNS/W8-22.png,image,1,619,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image484.png,rId644,,True,230,229,4964144743db625753f613da936c39fa388f03cae673e0c5ee952c1b6dc7f335,,,,230
WARNING_SIGNS,W8-23,1,WARNING_SIGNS/W8-23.png,image,1,620,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image480.png,rId645,,True,230,227,ed6019de977490ec4e6c0954863b88914221a520551160512ad41647fbc19312,,,,230
WARNING_SIGNS,W8-25,1,WARNING_SIGNS/W8-25.png,image,1,621,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image493.png,rId646,,True,230,229,a8769945163ea5e3788fd5fe570bdffe6f4a36c075f6eabedef2b5ba5a894ce1,,,,230
WARNING_SIGNS,W8-26,1,WARNING_SIGNS/W8-26.png,image,1,622,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image488.png,rId647,,True,230,230,7450b33b96084ccf405be976455a19178675b1bf0d7253895559ba8ad18714df,,,,230
WARNING_SIGNS,W8-26a,1,WARNING_SIGNS/W8-26a.png,image,1,623,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image475.png,rId648,,True,230,228,5b5158e92b335e5c78a7821a889aff423fc26209a2dae51c993a2d9f0f2a8855,,,,230
WARNING_SIGNS,W9-1R,1,WARNING_SIGNS/W9-1R.png,image,1,624,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image471.png,rId649,,True,230,231,5cbbd41e93d26e9ecd258471ba111d84467b55c5c737088c14625ab8299adbe5,,,,231
WARNING_SIGNS,W9-1L,1,WARNING_SIGNS/W9-1L.png,image,1,625,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image483.png,rId650,,True,230,229,f4779479d8af9954fa9e26d66a9c1541db4361fdb356990329e128d47aa6903f,,,,230
WARNING_SIGNS,W9-4,1,WARNING_SIGNS/W9-4.png,image,1,626,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image420.png,rId651,,True,230,228,c708e821e118d35574ee5ce84bce0e7e534613e2731b906a7b0387591a0d25b7,,,,230
WARNING_SIGNS,W9-2R,1,WARNING_SIGNS/W9-2R.png,image,1,627,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image426.png,rId652,,True,230,231,882b5559d56968df6ce86c81eda1e4005c37cc9d774a321291b019b96bb7b3db,,,,231
WARNING_SIGNS,W9-2L,1,WARNING_SIGNS/W9-2L.png,image,1,628,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image428.png,rId653,,True,230,229,834994ca81d12f6d43044222b04257ade87714e79a12750301e4984a48df2246,,,,230
WARNING_SIGNS,W9-5,1,WARNING_SIGNS/W9-5.png,image,1,629,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image425.png,rId654,,True,230,230,9595edc8f6a231b20154d2be9db8dda0a106e1ba681e0e8c352317155a6cd2b5,,,,230
WARNING_SIGNS,W9-5a,1,WARNING_SIGNS/W9-5a.png,image,1,630,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image411.png,rId655,,True,230,228,b10df9fd85f9139891d6d4112cf733a1198333dcc68e9e5366727ca18c762243,,,,230
WARNING_SIGNS,W9-6,1,WARNING_SIGNS/W9-6.png,image,1,631,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image410.png,rId656,,True,230,160,f51cf8c019fbff371f200ebc939e507c169eaf67ebf75c171b7219e7f1441c4f,,,,230
WARNING_SIGNS,W9-6a,1,WARNING_SIGNS/W9-6a.png,image,1,632,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image421.png,rId657,,True,230,136,ae9af8c15dea4f0e4df61e764d466c56b4f5a17cb52a738296394d2266686714,,,,230
WARNING_SIGNS,W9-6bP,1,WARNING_SIGNS/W9-6bP.png,image,1,633,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image415.png,rId658,,True,230,26,5ba641b8266b00f5f8a344cee40a68772664ec6bb774350805c3f3fc6596b959,,,,230
WARNING_SIGNS,W9-6cP,1,WARNING_SIGNS/W9-6cP.png,image,1,634,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image406.png,rId659,,True,230,30,1afddf2a93451f1cdae79bdbaa40dacf3474a0947f1e153cdbf6fafb83fe1246,,,,230
WARNING_SIGNS,W9-6dP,1,WARNING_SIGNS/W9-6dP.png,image,1,635,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image401.png,rId660,,True,230,100,0dae3edc3d0929dc44bb1822fc906e99351a921cb7c86464b4ebcd2881a6222b,,,,230
WARNING_SIGNS,W9-6e,1,WARNING_SIGNS/W9-6e.png,image,1,636,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image450.png,rId661,,True,230,100,d13f4a245e5917b4c0d44c5c7dd88f84e42abcd8e1462eba001584eec712e688,,,,230
WARNING_SIGNS,W9-6f,1,WARNING_SIGNS/W9-6f.png,image,1,637,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image441.png,rId662,,True,230,98,1da4599bed916810dbef5a5d57d4505ddf9e82eb9bd64ad1f85568e3547da867,,,,230
WARNING_SIGNS,W9-6gP,1,WARNING_SIGNS/W9-6gP.png,image,1,638,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image445.png,rId663,,True,230,36,b7f77e292ba4c1f8462d766f65593f6773d785c1a516dcd1dedaba3ad64e154c,,,,230
WARNING_SIGNS,W9-6hP,1,WARNING_SIGNS/W9-6hP.png,image,1,639,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image448.png,rId664,,True,230,28,4115c95b01d0657c124315f3edb562823c04202b2c48c7bae318cf060fb4e326,,,,230
WARNING_SIGNS,W9-7R,1,WARNING_SIGNS/W9-7R.png,image,1,640,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image449.png,rId665,,True,230,128,dc77fc4fb1044abd60a99e5695a3e19cb300a06b12d242be3704204698fcd9a2,,,,230
WARNING_SIGNS,W9-7L,1,WARNING_SIGNS/W9-7L.png,image,1,641,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image440.png,rId666,,True,230,128,07910e8f0a0111a2425c54a30885cde79f85bc19d2cbfd9ee6ac1d23dda73f6f,,,,230
WARNING_SIGNS,W10-1,1,WARNING_SIGNS/W10-1.png,image,1,642,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image438.png,rId667,,True,230,229,8951b9629867f2efb83a5279b4890870d997d5375555d4e61fb2b61f969dfb52,,,,230
WARNING_SIGNS,W10-1aP,1,WARNING_SIGNS/W10-1aP.png,image,1,643,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image443.png,rId668,,True,230,115,dd6dbb00649166d4ee081111da8dda0dc0f1be5d1a6e7402d653eaff34460903,,,,230
WARNING_SIGNS,W10-2R,1,WARNING_SIGNS/W10-2R.png,image,1,644,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image442.png,rId669,,True,230,229,9e514aa3b48a097a8e9a60dd76719b574afcf0349b8bafb30d6bd5955f96510f,,,,230
WARNING_SIGNS,W10-2L,1,WARNING_SIGNS/W10-2L.png,image,1,645,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image432.png,rId670,,True,230,228,89ecdcb83c30bf90434d0fc7d3c1249d60fc875ad12677a2b31f0a328bebf8c0,,,,230
WARNING_SIGNS,W10-3R,1,WARNING_SIGNS/W10-3R.png,image,1,646,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image365.png,rId671,,True,230,230,61633244b58daa2a23c0ba62030bb819d6da0268dd315dc9a79f9433224e34b9,,,,230
WARNING_SIGNS,W10-3L,1,WARNING_SIGNS/W10-3L.png,image,1,647,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image361.png,rId672,,True,230,228,c4172990cf3c5ace6a864b8fe3d88ee9628c8bedcd60d9eb60879c248f9133a8,,,,230
WARNING_SIGNS,W10-4R,1,WARNING_SIGNS/W10-4R.png,image,1,648,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image355.png,rId673,,True,120,121,4ce48a4bef1e90b79fadf399c63cb80eb859c3ae5e363140b0c2cd5666912887,,,,121
WARNING_SIGNS,W10-4L,1,WARNING_SIGNS/W10-4L.png,image,1,649,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image353.png,rId674,,True,120,121,7f801c14f2da269f8a898a7fe54ac5d436c0ab95e6bc2d450f43e8146fe12330,,,,121
WARNING_SIGNS,W10-5,1,WARNING_SIGNS/W10-5.png,image,1,650,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image363.png,rId675,,True,230,229,7c45b1029cb64329a8bb0c3e4c8ff16f73d31d67ffcab1635e620e2e59f5a193,,,,230
WARNING_SIGNS,W10-5P,1,WARNING_SIGNS/W10-5P.png,image,1,651,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image357.png,rId676,,True,230,184,e602aa6cbd100527e355a61b114af5f4447bee70a10c3659590845a210343280,,,,230
WARNING_SIGNS,W10-7,1,WARNING_SIGNS/W10-7.png,image,1,652,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image349.png,rId677,,True,230,228,77078a358884fd2ff5954c56f9090a5ecbce8eaf6e8e7cf95bdfb79d9ffe70c0,,,,230
WARNING_SIGNS,W10-8,1,WARNING_SIGNS/W10-8.png,image,1,653,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image348.png,rId678,,True,230,228,c2010c8f88996ef2df36af54364eb0bc386474bf9fe4eace8fb6525a6e31725e,,,,230
WARNING_SIGNS,W10-9,1,WARNING_SIGNS/W10-9.png,image,1,654,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image356.png,rId679,,True,230,230,e692ddb692fe1499884ce1b13a74d9026762eac25cebc750defd21368491fbd3,,,,230
WARNING_SIGNS,W10-9P,1,WARNING_SIGNS/W10-9P.png,image,1,655,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image351.png,rId680,,True,230,171,4cbb38c7f450b19c1c8bb07cce0268e13a4838151935a41daff0308f6e09a365,,,,230
WARNING_SIGNS,W10-11,1,WARNING_SIGNS/W10-11.png,image,1,656,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image398.png,rId681,,True,230,229,cba5d72c6ea5055a4fd19f466984bac468a49afa5814208763c0d7318d168217,,,,230
WARNING_SIGNS,W10-11a,1,WARNING_SIGNS/W10-11a.png,image,1,657,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image403.png,rId682,,True,230,273,dfd4953b670b6a285ca7cf667e4b3c46af9266bb1fc13ad3b3522197fa905a22,,,,273
WARNING_SIGNS,W10-11b,1,WARNING_SIGNS/W10-11b.png,image,1,658,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image399.png,rId683,,True,230,273,89b78a89d34a89d0a2b5f6f7ce2d712dab2bceb8e3dc1a367b9c25e6859cb4ac,,,,273
WARNING_SIGNS,W10-12R,1,WARNING_SIGNS/W10-12R.png,image,1,659,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image390.png,rId684,,True,230,228,58b246feb05d6bd1477fbc7ed359bee382f8afc41808668b7f0495b695af77a4,,,,230
WARNING_SIGNS,W10-12L,1,WARNING_SIGNS/W10-12L.png,image,1,660,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image387.png,rId685,,True,230,228,ab5cfb29c2ad5f86d79976b874dfbbe17df28acffeadc4009e7a25d8b892fe62,,,,230
WARNING_SIGNS,W10-13P,1,WARNING_SIGNS/W10-13P.png,image,1,661,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image395.png,rId686,,True,230,171,3a6f15c8c1405bb068ffbc01d574e69b2dfaa553a389a59358a4eee62eb4d1a9,,,,230
WARNING_SIGNS,W10-14P,1,WARNING_SIGNS/W10-14P.png,image,1,662,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image394.png,rId687,,True,230,184,c21a45e65c7e7bfe7a018db93470fcbcf2db1cf785b5ed13d53d19af5e25e749,,,,230
WARNING_SIGNS,W10-14aP,1,WARNING_SIGNS/W10-14aP.png,image,1,663,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image381.png,rId688,,True,230,184,06b197deab6ae95965f6a46f957e6bcc18c3638f403feb86bd07437d339b2902,,,,230
WARNING_SIGNS,W10-15P,1,WARNING_SIGNS/W10-15P.png,image,1,664,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image376.png,rId689,,True,230,186,d546bd30bf9009abb96ab2792c2d8a6bbc019d5c9d2320cbb7f6b20d212b2842,,,,230
WARNING_SIGNS,W10-16,1,WARNING_SIGNS/W10-16.png,image,1,665,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image388.png,rId690,,True,230,228,d8ba5c75073caaaa3483457fc2d585b5e95ea6817afcb94e89e473be140392be,,,,230
WARNING_SIGNS,W10-21,1,WARNING_SIGNS/W10-21.png,image,1,666,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image298.png,rId691,,True,230,230,93778cbdf61bf20a76ea2fbd30993c0dd7be76afca33a1f01dd510353e2d1692,,,,230
WARNING_SIGNS,W10-21aP,1,WARNING_SIGNS/W10-21aP.png,image,1,667,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image297.png,rId692,,True,230,171,27a33936ca94393d7bf8f7ef138d52de2cfb480d1de1d27a3d36a3ec82095999,,,,230
WARNING_SIGNS,W11-1,1,WARNING_SIGNS/W11-1.png,image,1,668,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image300.png,rId693,,True,230,230,f7427252223f978c79c80ccd70c67877ecf4c359bb8d42b6b2ce045050c7bc32,,,,230
WARNING_SIGNS,W11-2,1,WARNING_SIGNS/W11-2.png,image,1,669,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image301.png,rId694,,True,230,228,8f041c38d33817a486f96dbd14ec5d4af4d1ba73d0a9befeac3465589e141daa,,,,230
WARNING_SIGNS,W11-3,1,WARNING_SIGNS/W11-3.png,image,1,670,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image289.png,rId695,,True,230,229,c67feab2b68e96d7dffa760b71460232268a5d39dc5de9075d5038b7a02838ed,,,,230
WARNING_SIGNS,W11-4,1,WARNING_SIGNS/W11-4.png,image,1,671,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image287.png,rId696,,True,230,229,4f5e3e55d389ccd33a39c8f64ee03a6e6e17bc5cd4e12006f2da8efd5a4dbb84,,,,230
WARNING_SIGNS,W11-5,1,WARNING_SIGNS/W11-5.png,image,1,672,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image296.png,rId697,,True,230,228,427c7112fa86abbe67d6cc3be06aaf57b2c1b2f24bce68d93fa7b7a439142dce,,,,230
WARNING_SIGNS,W11-6,1,WARNING_SIGNS/W11-6.png,image,1,673,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image292.png,rId698,,True,230,228,f0738e9eca236020dd572c3c1d1057bc58740c40ac2e1cf6f955d281bb60c912,,,,230
WARNING_SIGNS,W11-7,1,WARNING_SIGNS/W11-7.png,image,1,674,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image278.png,rId699,,True,230,230,d38fdcf3896c4fcbb35697bc8138233efdbc1e7ed460282b75a86681bf24db5b,,,,230
WARNING_SIGNS,W11-8,1,WARNING_SIGNS/W11-8.png,image,1,675,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image275.png,rId700,,True,230,228,da8bc0584211b3b3ebe0124a932407086bf73cadef3d1435d5a337479727b67c,,,,230
WARNING_SIGNS,W11-9,1,WARNING_SIGNS/W11-9.png,image,1,676,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image620.png,rId701,,True,230,230,061e2e9cc0108312cef552376d0978ace60c8d92dd671cd7e2232d2760b43fa8,,,,230
WARNING_SIGNS,W11-10,1,WARNING_SIGNS/W11-10.png,image,1,677,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image615.png,rId702,,True,230,228,1494ecde14108188b65da4fdb946323af2f6d35e02aa7fecca2e7fe513c4d1f2,,,,230
WARNING_SIGNS,W11-11,1,WARNING_SIGNS/W11-11.png,image,1,678,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image610.png,rId703,,True,230,230,34041834371dc8c5bd8993e643fac856fb893f500774d8fe2416097268fcd589,,,,230
WARNING_SIGNS,W11-12P,1,WARNING_SIGNS/W11-12P.png,image,1,679,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image608.png,rId704,,True,230,183,2756a21caebe4fd143b5cab002a9f1c9501f3005b6044eb977a8528b6442f0d0,,,,230
WARNING_SIGNS,W11-14,1,WARNING_SIGNS/W11-14.png,image,1,680,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image613.png,rId705,,True,230,230,92f20279988aa352751bdeeed083f017fbb19d4ac4b80f47e0e7afa15e60d246,,,,230
WARNING_SIGNS,W11-15,1,WARNING_SIGNS/W11-15.png,image,1,681,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image614.png,rId706,,True,230,228,8af6ed6b5d6c13974b7d3bb0c9b0220a83b78c29edad7ce3887382a9e4c01a26,,,,230
WARNING_SIGNS,W11-15P,1,WARNING_SIGNS/W11-15P.png,image,1,682,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image602.png,rId707,,True,230,153,ca2dcd61fa70a5034ec3a442faa85d2d9d818d3350a06423c4ef33a6927c6c1f,,,,230
WARNING_SIGNS,W11-15a,1,WARNING_SIGNS/W11-15a.png,image,1,683,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image606.png,rId708,,True,230,227,874c1621f229a4ce0c69385351bc57238bb897514319d3e14c0f5f1f61146c4e,,,,230
WARNING_SIGNS,W11-16,1,WARNING_SIGNS/W11-16.png,image,1,684,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image604.png,rId709,,True,230,229,07f433fb903542393e4fe3c1239e9f3781e415a2490cbf854965cd5d1dbe9426,,,,230
WARNING_SIGNS,W11-17,1,WARNING_SIGNS/W11-17.png,image,1,685,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image605.png,rId710,,True,230,227,cc5368038126dc7fde9b438f9fe1ac7b84f943f5e75d094b2d9060aa87105e11,,,,230
WARNING_SIGNS,W11-18,1,WARNING_SIGNS/W11-18.png,image,1,686,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image564.png,rId711,,True,230,229,6f88383d2e519f93f4a4d6b48a11c2f861c7de3640b0e65aa480133590e39d0e,,,,230
WARNING_SIGNS,W11-19,1,WARNING_SIGNS/W11-19.png,image,1,687,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image571.png,rId712,,True,230,229,68e981811c435134493f1817451ffa17eba8ac020fb5d6f870b011e12a0538e4,,,,230
WARNING_SIGNS,W11-20,1,WARNING_SIGNS/W11-20.png,image,1,688,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image567.png,rId713,,True,230,227,bf1fb09c0ddb37f05099359376a727ba50fc4868125a9da9b11ae3d7a8183c13,,,,230
WARNING_SIGNS,W11-21,1,WARNING_SIGNS/W11-21.png,image,1,689,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image556.png,rId714,,True,230,229,f8439cb6fa9950567c515fa96f6f7df26364ff6136aeccaf4522a66adb7fd0b2,,,,230
